186004,mondrian,250,194,0.4,0.02743,#000000,#FFFFFF,#7F7F7F,#3F3F3F,#BFBFBF,#FFFFFF
185986,mondrian,250,163,0.39755,1.95181,#3F3F7F,#FFFFFF,#FFFFFF,#00003F,#BF7FBF,#FFBFBF,#7F7F00,#7F3F00,#000000,#BF7F3F
186047,mondrian,250,365,0.3989,0.06988,#3F3F7F,#FFBFFF,#3F3F00,#000000,#7F3F7F,#FFFFFF,#7F0000,#000000,#BF7FBF,#7F7F3F
186067,mondrian,250,307,0.3987,0.29738,#FFFFFF,#7F3F00,#BFBFFF,#3F7F3F,#00003F,#3F7FBF,#007F7F,#BF7F7F,#000000,#BF3F00
185981,mondrian,250,315,0.39873,3.23711,#3F7F3F,#FFBF7F,#BF0000,#BFFFFF,#3F0000,#7F7F3F,#7FBF7F,#000000,#FF3F00,#FF7F00
186020,mondrian,250,389,0.39897,0.01723,#000000,#7F7F3F,#7F0000,#BF3F00,#FFFFFF,#3F0000,#FF7F3F,#FFBF7F,#3F7F3F,#00003F
186058,mondrian,250,188,0.39787,62.33333,#7F7FBF,#FFFFFF,#3F3FBF,#3F0000,#BF3F00,#BFFFFF,#BF3F7F,#00007F,#FF7FBF,#FF3F3F
186071,mondrian,250,339,0.39882,1.06289,#FF7F7F,#3F3F00,#FF0000,#BF7F00,#FFFFBF,#000000,#BF0000,#FF7F3F,#7F3F7F,#7F7F7F
186022,mondrian,250,335,0.39881,0.05395,#3F003F,#BFBFBF,#BF7F3F,#000000,#BFBF7F,#3F7F00,#3F3F3F,#FFFFFF,#FFFFBF,#3F7F7F
186009,mondrian,250,398,0.39899,1.31023,#7F3F3F,#3F7FBF,#000000,#7FBFFF,#7F7F7F,#3F3F7F,#BF7F7F,#7FBFBF,#007F3F,#000000
186062,mondrian,250,192,0.39792,0.13594,#003F00,#FF3F00,#7F3F00,#7F7F00,#FF7F3F,#BF0000,#BF7F3F,#FF7F00,#7F3F00,#3F0000
186061,mondrian,250,202,0.39802,67.0,#FF7F00,#7F003F,#7F0000,#000000,#7FBF3F,#BF7F3F,#FFBF7F,#000000,#3F7F3F,#BF3F00
185983,mondrian,250,331,0.39879,0.26358,#003F00,#FFBFFF,#3F3F3F,#3F3F3F,#BF7FBF,#7F0000,#FFFFFF,#BF7F3F,#000000,#7F007F
186015,mondrian,250,298,0.39866,0.07375,#7F7F3F,#BFFFFF,#000000,#FFFFFF,#BFBFBF,#BFFFBF,#7F7F00,#000000,#BFBF3F,#3F0000
186038,mondrian,250,283,0.39859,0.19016,#7FBF7F,#3F003F,#3F3F3F,#3F7F3F,#3F7FBF,#7FBFFF,#003F3F,#3F0000,#BFBF3F,#7F7F00
186035,mondrian,250,324,0.39877,0.01026,#3F3F00,#FFFFFF,#00003F,#3F7F3F,#FFFFBF,#FFFF7F,#3F3F00,#7F7F7F,#7FBFBF,#FF7F7F
186002,mondrian,250,374,0.39893,0.01834,#3F7FBF,#00003F,#BFBFBF,#003F3F,#7F7F7F,#003FBF,#7F3F00,#007FFF,#FFFFFF,#00003F
185996,mondrian,250,358,0.39888,0.02512,#003F3F,#FFFF7F,#3F003F,#7FBFBF,#BF3F00,#BFFFFF,#000000,#3F3F3F,#FFBF3F,#BFBFFF
186019,mondrian,250,176,0.39773,0.05926,#7F3F00,#FFBFBF,#3F0000,#FFBF7F,#BF7F3F,#7F7F3F,#BFBFFF,#003F00,#FFFFFF,#7F0000
186016,mondrian,250,361,0.4,0.33457,#FFBF7F,#FFFFFF,#3F3F00,#BF3F3F,#FFFFBF,#3F7F7F,#000000,#7F7FBF,#BFBFBF,#BFBF3F
186033,mondrian,250,432,0.39907,0.04789,#7F7F3F,#FFFFFF,#003F00,#FFBF3F,#7F3F00,#3F0000,#FFBF7F,#FF7F3F,#FFFF7F,#FFFFFF
186048,mondrian,250,317,0.39874,0.19186,#00003F,#BFBF00,#FFFF3F,#7F7F3F,#3F7F3F,#FFFFFF,#000000,#FFBF3F,#FFBF7F,#7F0000
186006,mondrian,250,319,0.39875,0.713,#BFBF7F,#7F3F00,#FFFF7F,#7F3F00,#000000,#FFFFFF,#FFBF00,#FFBF3F,#BF7F3F,#FFBFBF
186069,mondrian,250,336,0.39881,0.02684,#BFBF7F,#3F003F,#7F0000,#FFFFBF,#3F0000,#7F7F3F,#003F3F,#7F3F7F,#003F3F,#FFFFFF
186037,mondrian,250,327,0.39878,0.14444,#7F3F00,#FFFFFF,#000000,#003F00,#BFBF7F,#FFFFFF,#7F3F7F,#7F3F00,#7F7FFF,#BFFFFF
186000,mondrian,250,263,0.39848,0.09022,#BF3F00,#3F3F3F,#FFBF3F,#3F3F00,#FFFFBF,#003F00,#00003F,#7F7F3F,#BFBF00,#7F7F3F
186007,mondrian,250,367,0.4,0.07192,#BF7F7F,#3F3F7F,#000000,#FFFFBF,#3F3F00,#003F3F,#7F3F3F,#7F7F7F,#FFFFFF,#BFBFBF
186010,mondrian,250,353,0.39887,0.35095,#7F0000,#3F7F7F,#3F3F00,#003F00,#BF7F7F,#3F0000,#BF7F00,#3F003F,#BFBF7F,#003F00
186011,mondrian,250,320,0.39875,6.38,#BFBFFF,#7F3F3F,#BFBF3F,#FFFF7F,#FFFFFF,#BF7FBF,#FFFFBF,#3F0000,#7F7FBF,#7F7F3F
186040,mondrian,250,313,0.39872,0.15051,#FFFF3F,#003F00,#3F3F3F,#FF7F3F,#7F7F7F,#003F00,#BFBF00,#7F3F3F,#BFFFBF,#BF3F00
186014,mondrian,250,430,0.39907,0.09853,#7F7F3F,#00003F,#BFBFBF,#3F3F00,#FFFFFF,#FFFF7F,#3F3F00,#FF7F3F,#BF3F00,#FFFFFF
186018,mondrian,250,284,0.39859,0.02301,#BFFFBF,#7F3F00,#000000,#BF7F3F,#003F00,#FFFFBF,#BF7F3F,#BF7FBF,#3F7F3F,#003F3F
186021,mondrian,250,392,0.39898,0.01775,#FFFFBF,#000000,#3F7F7F,#7FBFFF,#FFBFBF,#003F3F,#BFBF7F,#3F3F3F,#7FBFFF,#FFFFFF
185972,mondrian,250,317,0.39874,0.40986,#003F3F,#FFBFBF,#BF7F7F,#BFBFBF,#BF3F00,#000000,#3F3F7F,#FFBF3F,#FFFFBF,#7F3F00
185984,mondrian,250,187,0.39786,0.12173,#FFBF00,#7F0000,#7F7F7F,#FF0000,#3F3F3F,#BFBFBF,#000000,#FF3F00,#FFFF7F,#BF7F00
186034,mondrian,250,208,0.39808,0.03001,#3F3F00,#FFBF7F,#7F3F00,#BFBF3F,#3F3F00,#FFFF7F,#BF7F3F,#3F3F3F,#3F0000,#FFFFBF
186059,mondrian,250,162,0.39753,0.5963,#7F3F00,#FFFFBF,#BF7F00,#FFBF7F,#000000,#FFFFFF,#BF7F3F,#FFBF7F,#7F7F3F,#00003F
186066,mondrian,250,302,0.39868,1.28085,#BF3F00,#3F3F3F,#BF3F3F,#00003F,#7F003F,#BF0000,#000000,#003F00,#FF3F3F,#7F0000
185995,mondrian,250,175,0.39771,0.01273,#FFFF00,#3F0000,#7F7F3F,#FFFFBF,#00003F,#BFBF7F,#FF7F00,#7F3F00,#FFFF7F,#003F00
185998,mondrian,250,304,0.39868,3.98684,#BF3F00,#FFFF3F,#FF3F3F,#BF3F00,#3F0000,#3F3F00,#FFBF00,#FFFF7F,#FFBF7F,#BF3F3F
186039,mondrian,250,298,0.39866,0.03889,#BF7F00,#003F3F,#7F3F00,#7F3F00,#000000,#BFBF7F,#3F3F3F,#3F7F3F,#007F00,#BF3F3F
185980,mondrian,250,189,0.39788,0.12005,#3F7F7F,#FF7F3F,#3F3F00,#FFFFFF,#BF3F00,#000000,#7FBF7F,#FFBFBF,#7F3F7F,#7F7F3F
186017,mondrian,250,174,0.3977,0.15419,#7F7FBF,#3F3F00,#FFFFFF,#3F3F7F,#000000,#3F7FFF,#BF7F3F,#FFBF7F,#3F3F3F,#BFBFFF
185979,mondrian,250,350,0.39886,0.10113,#00BFBF,#000000,#00007F,#3F7F7F,#BF3F3F,#7FBFBF,#3F0000,#3F3FFF,#3F7F7F,#3F3FFF
186005,mondrian,250,366,0.39891,6.63636,#3F7F3F,#BFFFFF,#007FBF,#BF3F00,#3FBFFF,#FF7F00,#7FBF7F,#0000BF,#00003F,#00BFBF
186023,mondrian,250,158,0.39747,3.34043,#003FBF,#FF0000,#3FBFFF,#000000,#3F3FBF,#BF7F3F,#3F7FFF,#003FFF,#BF0000,#BFFFFF
186053,mondrian,250,349,0.39885,174.0,#FFBFBF,#FF3F00,#7FBFFF,#FF3F7F,#BFBFBF,#3FBFFF,#FFFFFF,#7F007F,#FF7F3F,#BF0000
185975,mondrian,250,340,0.39882,0.03977,#000000,#BFBF7F,#7F7F3F,#003F00,#BFBFBF,#7F7FBF,#3F3F7F,#7F3F7F,#3F007F,#BF7FFF
185978,mondrian,250,430,0.39907,3.17778,#3FBFBF,#00007F,#7F3F7F,#7FBFFF,#3F3FBF,#000000,#003F7F,#003F7F,#BF7FFF,#003F3F
185982,mondrian,250,288,0.39861,0.06654,#7F0000,#FFFFFF,#7FBF7F,#3F0000,#FFFFBF,#7F3F7F,#3F0000,#003F3F,#FFBF7F,#7F7F00
186054,mondrian,250,343,0.4,4.9,#7F7FBF,#FFFFFF,#BF3F00,#3FBFFF,#003F7F,#7FBFFF,#003FBF,#FFBF00,#BFBFBF,#000000
186064,mondrian,250,141,0.39716,35.0,#3F0000,#007FFF,#00007F,#BF3F3F,#BF3F00,#00003F,#3F3FBF,#3F003F,#BF3F3F,#BF0000
185985,mondrian,250,336,0.39881,0.76659,#000000,#BF7FBF,#FFFFFF,#7FBF3F,#FFFFFF,#FFFF7F,#3F3F00,#7FBFBF,#FF7F3F,#7F7F3F
185991,mondrian,250,200,0.398,0.75665,#FFFFFF,#FFBFBF,#3F0000,#3F3F3F,#FFBF3F,#7F7FBF,#FFBFFF,#7FBF3F,#FFFF7F,#BF3F3F
186044,mondrian,250,185,0.39784,0.3274,#FFBFFF,#7F3F3F,#BF7F7F,#FFFF3F,#BFFFFF,#000000,#FFFF7F,#FFBF00,#FFFFFF,#BFBFBF
185997,mondrian,250,217,0.39816,0.45763,#FFFFBF,#FF0000,#003FBF,#FFFFFF,#000000,#BF0000,#BF7F7F,#FFBFBF,#FF3F00,#FF3F3F
185987,mondrian,250,205,0.39805,0.05713,#000000,#BFBFBF,#7F7F00,#BFBFBF,#000000,#7F3F00,#FF7F3F,#7F7F7F,#003F3F,#FFFFFF
186027,mondrian,250,153,0.39739,0.05352,#3F3F00,#BFBFBF,#FF7F00,#7FBF3F,#000000,#3F7F3F,#BFBFBF,#7F3F00,#FFFFFF,#3F3F00
186001,mondrian,250,249,0.39839,0.23664,#7F3F00,#FFBF7F,#BF7F3F,#00003F,#7F7F3F,#BF7FBF,#FFFFFF,#3F3F00,#003F3F,#7F007F
185999,mondrian,250,249,0.39839,0.01978,#FFFFFF,#3F0000,#FF0000,#FF7F00,#FFBFFF,#000000,#BF0000,#7F7F7F,#BFBFFF,#00003F
186063,mondrian,250,154,0.3974,0.04466,#00003F,#FFBFBF,#FF3F3F,#FFFFFF,#00003F,#FFFF3F,#BFBFFF,#3F3F3F,#BF003F,#BFFFFF
185988,mondrian,250,193,0.39793,64.0,#FFFFFF,#BFFFFF,#7F3F7F,#FFBFBF,#7FFFBF,#7FBFFF,#FF7F7F,#3F003F,#FFBFFF,#FFBFBF
185994,mondrian,250,204,0.39804,0.02861,#BFFFFF,#000000,#FF7F00,#7F7F7F,#FFFF00,#003F3F,#FFFFFF,#FF0000,#FFBF7F,#7FBFBF
186008,mondrian,250,319,0.39875,0.0496,#FFFFBF,#000000,#FFBF3F,#FFFFFF,#003F3F,#BF7F7F,#FFBFBF,#BFFFBF,#7F3F3F,#FFFFFF
186049,mondrian,250,246,0.39837,0.03514,#003F00,#FFFFFF,#FFFF00,#7F7F7F,#FFBFFF,#FF0000,#FFFFFF,#BFBFBF,#00003F,#3F0000
185989,mondrian,250,256,0.4,0.02593,#FFFFFF,#000000,#FF3F3F,#3F3FBF,#FFFF00,#3F003F,#FFBFFF,#BF7F7F,#FF003F,#7F3F3F
185990,mondrian,250,250,0.4,0.05987,#FFFFFF,#000000,#FF0000,#7F3F3F,#FFFF00,#00007F,#FFFFBF,#BF7F7F,#3F0000,#BF0000
186031,mondrian,250,251,0.4,0.04652,#FFFFFF,#000000,#7F0000,#BFBFFF,#7F7F3F,#FFFF7F,#FFFFFF,#BFBF7F,#BFFFBF,#003F3F
186029,mondrian,250,252,0.39841,0.07411,#FFFFFF,#000000,#FFFFBF,#FFBF00,#3F0000,#7F7F3F,#BFBFBF,#FFFFBF,#BFBF7F,#3F3F00
185993,mondrian,250,250,0.4,0.04906,#FFFFFF,#FF0000,#000000,#3F7F3F,#7FBF7F,#003F3F,#BFFFBF,#FFFFFF,#7F003F,#FFBFFF
186052,mondrian,250,255,0.39843,0.06322,#FFFF3F,#FFFFFF,#00003F,#FF003F,#FFFFFF,#00003F,#7F7F7F,#000000,#FFFFBF,#3F0000
186032,mondrian,250,122,0.39672,0.0697,#FFFFBF,#003F3F,#000000,#FFFFFF,#BFBF7F,#003FBF,#7F7F3F,#FFFFFF,#FFFFBF,#FFFFFF
186050,mondrian,250,189,0.39788,0.06375,#FFFFFF,#000000,#FFBF3F,#003F7F,#7F3F7F,#3F3F7F,#BFBFBF,#3F3F00,#7F7F7F,#FFFFFF
186051,mondrian,250,232,0.39828,0.02544,#FFFFFF,#3F3F00,#7F3F7F,#003FBF,#00003F,#BF7F7F,#BFBFBF,#3F3F00,#3F003F,#FFFFFF
363526,mondrian,250,250,0.4,0.06581,#FFFFFF,#000000,#7FBF7F,#FFFFBF,#3F7F3F,#003F00,#FF3F3F,#3F3F3F,#FFFFFF,#003F00
185976,mondrian,250,227,0.4,0.02493,#FFFFFF,#000000,#7F7F3F,#BFBFFF,#FFFF00,#3F3FBF,#3F3F00,#BF3F00,#FFBFFF,#BF7F7F
186026,mondrian,250,134,0.4,0.06508,#FFFFFF,#000000,#FFBF00,#BFFFFF,#FFBFBF,#FFFFFF,#003F3F,#BFBF7F,#7F0000,#7F7F7F
186028,mondrian,250,237,0.4,0.01826,#000000,#FFFFFF,#3F7F7F,#BF0000,#FFBF00,#7FBFBF,#BFBFFF,#3F3F00,#3F0000,#FFFFFF
186025,mondrian,250,246,0.39837,7.90323,#FFFFFF,#FFBF00,#BF0000,#00003F,#FFFF7F,#BF7F00,#FFFFFF,#003F7F,#FFFF00,#FFBFBF
186060,mondrian,250,247,0.39838,0.03212,#FFFF00,#FFFFFF,#3F0000,#7F3F3F,#FF0000,#FFBFFF,#3F7FBF,#003F00,#BF7F7F,#BFBF00
186065,mondrian,250,204,0.39804,0.02198,#3F0000,#FFFFFF,#FFFF00,#FF0000,#BFBF7F,#3F0000,#FFBFBF,#7F3F3F,#FFFFBF,#3F7FBF
185977,mondrian,250,253,0.4,0.33644,#FFFFFF,#3F3F3F,#FFFF00,#FF0000,#FFBFFF,#003FBF,#FFFF7F,#000000,#7FBFFF,#BF7F7F
9223372032559834929,mondrian,250,251,0.39841,0.1206,#FFFFBF,#FF0000,#7F3F3F,#FFFFFF,#003FBF,#000000,#FF3F3F,#FFFF3F,#00003F,#BFBF7F
9223372032559831137,mondrian,250,252,0.4,0.06281,#FFFFFF,#000000,#FFFF00,#7F7F7F,#FF3F00,#3F007F,#FFFFBF,#FFFFFF,#FFFFFF,#3F3F00
186003,mondrian,250,213,0.39812,0.02473,#FFFFFF,#000000,#003FBF,#FFFF00,#FFFFFF,#FFBFBF,#3F0000,#BFBF7F,#7F3F3F,#FF7F3F
186012,mondrian,250,218,0.4,3.96364,#003F3F,#FFFFFF,#3F3F3F,#7F3F00,#3F3F3F,#BF7F7F,#00003F,#BF7F3F,#7F7F7F,#FFBFBF
186013,mondrian,250,172,0.39767,4.07143,#FFBFBF,#7F7F00,#BFBF7F,#00003F,#BFFFBF,#3F0000,#BF7F3F,#7F3F7F,#FFFFFF,#7FBF3F
186055,mondrian,250,429,0.39907,0.06592,#3F7FBF,#FFFFFF,#FFFF00,#3F0000,#BF0000,#3F0000,#3F3F7F,#BFBFBF,#FFFF7F,#BF7F00
186057,mondrian,250,259,0.39846,0.11502,#FFFFFF,#000000,#00003F,#BFFFFF,#7F3F3F,#FFFF00,#BF7FBF,#FFFFFF,#FFFFFF,#3F3F00
